
Downloaded from OMNIWeb and processed by omniweb_read.py

No AlphaRatio was considered

#TIMEDELAY
0.0

#START
 2010 04 01 02 52 00 000    2.50    -6.15     2.22  -399.50     49.80     22.80    6.47    290892.0
 2010 04 01 02 53 00 000    5.17    -4.22    -3.85  -399.50     49.80     22.80    6.47    290892.0
 2010 04 01 02 54 00 000    3.74    -5.01    -0.90  -390.50     43.80    -40.30    6.14    211315.0
 2010 04 01 02 55 00 000    3.57    -6.00     1.05  -387.40     34.80    -12.70    6.43    239006.0
 2010 04 01 02 56 00 000    2.23    -6.37     4.02  -383.70     23.90     21.00    6.78    272802.0
 2010 04 01 02 57 00 000    2.31    -5.85     4.54  -418.90     63.30     26.70    6.58    286624.0
 2010 04 01 02 58 00 000    2.05    -6.14     4.58  -415.60     68.80     37.20    6.34    269055.0
 2010 04 01 02 59 00 000    1.88    -6.06     4.49  -411.70     75.20     49.50    6.08    248428.0
 2010 04 01 03 00 00 000    1.85    -6.09     4.46  -411.70     75.20     49.50    6.08    248428.0
 2010 04 01 03 01 00 000    1.33    -6.50     3.98  -411.70     75.20     49.50    6.08    248428.0
 2010 04 01 03 02 00 000    1.56    -6.20     4.33  -411.70     75.20     49.50    6.08    248428.0
 2010 04 01 03 03 00 000    2.43    -6.58     2.90  -411.70     75.20     49.50    6.08    248428.0
 2010 04 01 03 04 00 000    0.95    -6.25     4.67  -422.30     68.40     30.60    6.79    292230.0
 2010 04 01 03 05 00 000    0.88    -6.30     4.66  -422.30     68.40     30.60    6.79    292230.0
 2010 04 01 03 06 00 000    1.17    -6.33     4.69  -422.30     68.40     30.60    6.79    292230.0
 2010 04 01 03 07 00 000    1.12    -6.32     4.67  -422.30     68.40     30.60    6.79    292230.0
 2010 04 01 03 08 00 000    1.08    -6.30     4.64  -422.30     68.40     30.60    6.79    292230.0
 2010 04 01 03 09 00 000    0.98    -6.20     4.57  -422.30     68.40     30.60    6.79    292230.0
 2010 04 01 03 10 00 000    0.41    -6.24     4.34  -422.30     68.40     30.60    6.79    292230.0
 2010 04 01 03 11 00 000    1.83    -6.81     2.69  -422.30     68.40     30.60    6.79    292230.0
 2010 04 01 03 12 00 000    0.97    -6.28     4.42  -425.20     61.10     33.50    6.53    277863.0
 2010 04 01 03 13 00 000    0.97    -6.27     4.42  -425.20     61.10     33.50    6.53    277863.0
 2010 04 01 03 14 00 000    2.66    -6.07     4.46  -425.20     61.10     33.50    6.53    277863.0
 2010 04 01 03 16 00 000    2.71    -6.07     4.45  -425.20     61.10     33.50    6.53    277863.0
 2010 04 01 03 17 00 000    3.70    -6.56     2.76  -425.20     61.10     33.50    6.53    277863.0
 2010 04 01 03 18 00 000    2.48    -6.14     4.44  -425.20     61.10     33.50    6.53    277863.0
 2010 04 01 03 19 00 000    2.25    -6.21     4.17  -425.20     61.10     33.50    6.53    277863.0
 2010 04 01 03 21 00 000    1.77    -5.97     4.22  -425.20     61.10     33.50    6.53    277863.0
 2010 04 01 03 22 00 000    1.91    -5.81     4.01  -425.20     61.10     33.50    6.53    277863.0
 2010 04 01 03 23 00 000    2.44    -5.86     3.62  -419.00     66.00     39.40    7.18    301897.0
 2010 04 01 03 24 00 000    1.13    -5.61     3.55  -409.10     52.50     44.70    6.83    302585.0
 2010 04 01 03 25 00 000    1.64    -6.05     3.65  -403.10     44.20     47.90    6.63    303008.0
 2010 04 01 03 26 00 000    2.13    -6.21     3.58  -403.10     44.20     47.90    6.63    303008.0
 2010 04 01 03 27 00 000    0.76    -3.55     5.19  -403.10     44.20     47.90    6.63    303008.0
 2010 04 01 03 28 00 000    3.24    -4.59     4.20  -403.10     44.20     47.90    6.63    303008.0
 2010 04 01 03 29 00 000    1.09    -3.82     5.74  -403.10     44.20     47.90    6.63    303008.0
 2010 04 01 03 30 00 000    2.51    -4.13     5.27  -403.00     76.00     38.90    6.44    297382.0
 2010 04 01 03 31 00 000    2.73    -2.39     6.08  -403.30     76.10     39.30    6.48    298943.0
 2010 04 01 03 32 00 000    1.72    -4.01     5.73  -413.40     78.40     52.90    7.83    349816.0
 2010 04 01 03 33 00 000    2.65    -4.94     4.50  -418.90     75.00     34.00    7.18    324811.0
 2010 04 01 03 34 00 000    2.10    -5.26     4.76  -422.50     69.90     27.20    6.67    301174.0
 2010 04 01 03 35 00 000    2.37    -5.53     3.22  -418.30     66.20     38.10    6.63    298140.0
 2010 04 01 03 36 00 000    2.79    -5.21     3.51  -405.30     61.60     35.00    7.28    333316.0
 2010 04 01 03 37 00 000    2.61    -6.10     2.54  -400.80     25.00     23.70    7.61    326779.0
 2010 04 01 03 38 00 000    3.09    -6.12     2.59  -386.40     44.30     43.20    7.24    339885.0
 2010 04 01 03 39 00 000    2.78    -6.65     2.52  -388.90     49.70     45.10    6.93    343202.0
 2010 04 01 03 40 00 000    3.34    -6.95     1.10  -388.90     49.70     45.10    6.93    343202.0
 2010 04 01 03 41 00 000    3.63    -5.64     2.95  -388.00     34.70     26.80    6.38    237236.0
 2010 04 01 03 42 00 000    3.99    -6.47     1.96  -387.50     31.80     27.10    6.56    255568.0
 2010 04 01 03 43 00 000    4.06    -6.15     1.87  -386.30     25.60     27.70    6.95    295350.0
 2010 04 01 03 44 00 000    4.97    -5.83     1.53  -377.50     53.20     20.10    6.07    254513.0
 2010 04 01 03 45 00 000    1.32    -4.92     5.26  -377.50     53.20     20.10    6.07    254513.0
 2010 04 01 03 47 00 000    4.63    -6.06     1.36  -377.50     53.20     20.10    6.07    254513.0
 2010 04 01 03 48 00 000    3.02    -5.96     3.35  -406.20     62.60     35.70    5.62    198085.0
 2010 04 01 03 49 00 000    2.62    -5.69     4.18  -407.00     62.10     33.80    5.70    209098.0
 2010 04 01 03 50 00 000    2.78    -5.81     4.11  -412.90     58.60     19.10    6.32    293786.0
 2010 04 01 03 51 00 000    3.83    -5.51     2.89  -413.30     58.40     18.20    6.36    298996.0
 2010 04 01 03 52 00 000    2.03    -5.09     5.08  -413.30     58.40     18.20    6.36    298996.0
 2010 04 01 03 53 00 000    0.95    -4.26     5.73  -413.30     58.40     18.20    6.36    298996.0
 2010 04 01 03 54 00 000    1.97    -5.15     5.05  -413.30     58.40     18.20    6.36    298996.0
 2010 04 01 03 55 00 000    3.54    -5.00     3.28  -413.30     58.40     18.20    6.36    298996.0
 2010 04 01 03 57 00 000    1.86    -5.22     4.81  -410.70     63.30     26.30    6.93    325237.0
 2010 04 01 03 58 00 000    1.60    -5.82     3.45  -410.70     63.30     26.30    6.93    325237.0
 2010 04 01 03 59 00 000    3.72    -5.59     2.50  -403.30     58.20     34.30    7.12    333001.0
 2010 04 01 04 00 00 000    3.23    -6.00     1.36  -405.70     58.80     32.50    7.14    332333.0
 2010 04 01 04 01 00 000    5.15    -5.43     1.21  -399.90     54.90     28.80    7.39    346848.0
 2010 04 01 04 02 00 000    3.44    -6.36     1.32  -372.70     35.40     29.20    7.70    368049.0
 2010 04 01 04 03 00 000    4.08    -6.60     0.05  -385.60     23.30     18.40    7.56    332098.0
 2010 04 01 04 04 00 000    3.74    -5.47    -1.03  -383.90     33.30     28.10    7.79    348426.0
 2010 04 01 04 05 00 000    3.64    -5.72    -2.31  -393.30     27.40      7.10    7.47    376243.0
 2010 04 01 04 06 00 000    1.73    -3.96     0.56  -391.10     24.90    -11.50    7.59    361042.0
 2010 04 01 04 07 00 000    2.40    -5.38    -0.89  -400.70     43.50     -3.60    7.50    321808.0
 2010 04 01 04 08 00 000    0.91    -5.27     4.35  -395.30     26.80      6.80    7.46    321854.0
 2010 04 01 04 09 00 000    1.57    -6.03     3.01  -399.50     32.60     28.60    7.42    315786.0
 2010 04 01 04 10 00 000    1.66    -7.21     1.83  -397.90     26.40     24.70    7.40    290972.0
 2010 04 01 04 11 00 000    0.82    -5.66     4.41  -405.20     40.00     34.30    7.42    304832.0
 2010 04 01 04 12 00 000    0.91    -5.56     4.90  -406.20     52.00     39.80    7.22    300675.0
 2010 04 01 04 13 00 000    2.06    -7.04     1.17  -407.10     54.70     38.50    6.98    277289.0
 2010 04 01 04 14 00 000    2.65    -7.78    -0.95  -392.70     15.20      8.30    7.39    321875.0
 2010 04 01 04 15 00 000    2.42    -7.91    -1.05  -393.50     12.80      7.30    7.40    317601.0
 2010 04 01 04 16 00 000    2.91    -7.77    -1.50  -395.80      6.30      4.70    7.45    305855.0
 2010 04 01 04 17 00 000    2.85    -7.85    -1.53  -395.80      6.30      4.70    7.45    305855.0
 2010 04 01 04 18 00 000    2.42    -8.02    -1.67  -388.30     -1.10     -1.60    8.08    340585.0
 2010 04 01 04 19 00 000    2.00    -7.67    -2.76  -393.20      4.50      2.20    7.98    311347.0
 2010 04 01 04 20 00 000    1.84    -7.27    -3.37  -395.80      7.50      4.30    7.93    295519.0
 2010 04 01 04 21 00 000    3.60    -7.10    -2.39  -395.80      7.50      4.30    7.93    295519.0
 2010 04 01 04 22 00 000    1.86    -7.30    -3.55  -388.80     12.60     -7.10    8.82    370067.0
 2010 04 01 04 23 00 000    3.76    -7.48    -1.83  -388.80     12.60     -7.10    8.82    370067.0
 2010 04 01 04 24 00 000    4.17    -7.11    -2.16  -378.50      1.40      0.00    7.86    351013.0
 2010 04 01 04 25 00 000    3.38    -7.42    -2.85  -384.00      2.40     -1.30    7.50    323821.0
 2010 04 01 04 26 00 000    2.79    -7.42    -4.14  -388.10      4.50     -2.70    7.28    301855.0
 2010 04 01 04 27 00 000    2.89    -7.37    -3.89  -388.10      4.50     -2.70    7.28    301855.0
 2010 04 01 04 28 00 000    2.76    -7.94    -3.29  -389.30      2.50    -12.30    7.61    314731.0
 2010 04 01 04 29 00 000    2.45    -8.01    -3.17  -391.00      0.10     -4.20    7.27    270633.0
 2010 04 01 04 30 00 000    2.23    -7.58    -3.65  -394.80     -2.20     -0.10    7.08    262532.0
 2010 04 01 04 31 00 000    2.42    -6.96    -4.80  -395.70      3.40      0.90    6.83    253254.0
 2010 04 01 04 32 00 000    1.86    -6.55    -5.26  -396.20      5.50    -11.70    7.39    320682.0
