GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:   300.000 Eddy P0:     0.005 Eddy P1:     0.001
# Statistical Models Only:  F Apex:  T
# EUV Data:  F
# AMIE: none           
none                                                                                                
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
     133 2017  8 21  0 10 41 857  4.8627    177.25170    904.55403    811.18311   -158.91368     65.69623     -7.77205     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09492   0.20269  -1.00000
     134 2017  8 21  0 10 46 719  4.8625    177.25494    905.20714    812.05646   -155.15964     51.69827     -7.55307     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09456   0.20269  -1.00000
     135 2017  8 21  0 10 51 582  4.8624    177.25714    905.51471    812.86587   -144.99754     45.96759     -7.20099     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09421   0.20269  -1.00000
     136 2017  8 21  0 10 56 444  4.8624    177.25608    906.19228    813.57498   -128.13574     37.68062     -6.74449     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09385   0.20269  -1.00000
     137 2017  8 21  0 11  1 306  4.8623    177.25373    906.76951    814.15047   -104.80979     37.72903     -6.21038     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09350   0.20269  -1.00000
     138 2017  8 21  0 11  6 168  4.8620    177.25262    907.52280    814.56798    -76.12108     35.09114     -5.63552     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09315   0.20269  -1.00000
     139 2017  8 21  0 11 11  30  4.8616    177.25514    908.38701    814.82241    -59.25713     32.63478     -5.05171     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09279   0.20269  -1.00000
     140 2017  8 21  0 11 15 891  4.8612    177.25863    909.09525    814.89462    -69.71465     51.09643     -4.51154     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09244   0.20269  -1.00000
     141 2017  8 21  0 11 20 752  4.8610    177.25850    909.40000    814.79148    -78.90761     65.05451     -4.07192     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09209   0.20269  -1.00000
     142 2017  8 21  0 11 25 613  4.8609    177.25587    909.38689    814.53944    -86.72710     74.08772     -3.76373     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09173   0.20269  -1.00000
     143 2017  8 21  0 11 30 474  4.8610    177.25432    908.94818    814.16899    -93.04929     84.34644     -3.60324     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09138   0.20269  -1.00000
     144 2017  8 21  0 11 35 335  4.8609    177.25471    908.11796    813.72197    -97.97912    108.11140     -3.58614     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09103   0.20269  -1.00000
     145 2017  8 21  0 11 40 196  4.8608    177.25597    907.00339    813.22674   -101.23301    125.22473     -3.73953     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09067   0.20269  -1.00000
     146 2017  8 21  0 11 45  56  4.8607    177.25524    905.69423    812.71856   -106.65875    133.99971     -4.06315     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.09032   0.20269  -1.00000
     147 2017  8 21  0 11 49 917  4.8609    177.25367    904.27435    812.23137   -112.12557    134.83276     -4.51676     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08997   0.20269  -1.00000
     148 2017  8 21  0 11 54 778  4.8610    177.25198    902.82152    811.79419   -115.13553    128.80548     -5.05123     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08961   0.20269  -1.00000
     149 2017  8 21  0 11 59 639  4.8611    177.25082    901.46285    811.41965   -115.23322    117.36954     -5.62774     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08926   0.20268  -1.00000
     150 2017  8 21  0 12  4 500  4.8609    177.24990    900.14979    811.11331   -112.11845    101.65797     -6.21219     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08891   0.20268  -1.00000
     151 2017  8 21  0 12  9 361  4.8605    177.24929    898.90510    810.87385   -105.62776     82.96774     -6.77501     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08855   0.20268  -1.00000
     152 2017  8 21  0 12 14 221  4.8601    177.24930    897.73512    810.69595    -95.80023     61.99706     -7.29768     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08820   0.20268  -1.00000
     153 2017  8 21  0 12 19  81  4.8599    177.24870    896.65313    810.57026    -82.65379     39.40540     -7.77132     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08785   0.20268  -1.00000
     154 2017  8 21  0 12 23 940  4.8598    177.24572    895.97190    810.48556    -73.71701     21.33303     -8.21014     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08749   0.20268  -1.00000
     155 2017  8 21  0 12 28 800  4.8599    177.24174    895.46989    810.43477    -69.68630     16.04245     -8.59131     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08714   0.20268  -1.00000
     156 2017  8 21  0 12 33 660  4.8601    177.24016    895.22470    810.41293    -69.00903     20.55888     -8.89778     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08678   0.20268  -1.00000
     157 2017  8 21  0 12 38 521  4.8603    177.24031    895.21648    810.41626    -82.26758     24.99231     -9.11561     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08643   0.20268  -1.00000
     158 2017  8 21  0 12 43 381  4.8607    177.24131    895.18386    810.44737    -94.27847     28.41156     -9.24968     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08608   0.20268  -1.00000
     159 2017  8 21  0 12 48 242  4.8610    177.24084    895.16514    810.51047   -105.33559     30.52185     -9.32205     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08572   0.20268  -1.00000
     160 2017  8 21  0 12 53 104  4.8613    177.24132    895.19475    810.61300   -114.91929     45.79338     -9.33576     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08537   0.20268  -1.00000
     161 2017  8 21  0 12 57 965  4.8613    177.24194    895.32105    810.76535   -122.32029     59.29691     -9.27662     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08502   0.20268  -1.00000
     162 2017  8 21  0 13  2 826  4.8610    177.24124    895.58985    810.97820   -127.05894     69.21497     -9.14873     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08466   0.20268  -1.00000
     163 2017  8 21  0 13  7 687  4.8606    177.23914    896.12013    811.25532   -136.48119     75.36717     -8.94915     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08431   0.20268  -1.00000
     164 2017  8 21  0 13 12 547  4.8603    177.23649    897.10532    811.58876   -145.14071     77.94303     -8.67160     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08396   0.20268  -1.00000
     165 2017  8 21  0 13 17 407  4.8601    177.23432    898.34574    811.97552   -151.06090     77.32889     -8.30605     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08360   0.20268  -1.00000
     166 2017  8 21  0 13 22 267  4.8602    177.23350    899.47901    812.40617   -153.36160     74.19905     -7.83445     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08325   0.20268  -1.00000
     167 2017  8 21  0 13 27 128  4.8604    177.23324    900.49151    812.87237   -151.24880     68.78798     -7.24588     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08290   0.20268  -1.00000
     168 2017  8 21  0 13 31 989  4.8608    177.23423    901.37246    813.35443   -144.42802     61.46845     -6.53540     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08254   0.20268  -1.00000
     169 2017  8 21  0 13 36 850  4.8611    177.23556    902.23580    813.82902   -132.69099     52.97360     -5.70271     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08219   0.20268  -1.00000
     170 2017  8 21  0 13 41 711  4.8614    177.23685    903.08413    814.27184   -115.91604     43.50627     -4.75931     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08184   0.20268  -1.00000
     171 2017  8 21  0 13 46 573  4.8616    177.23748    903.76005    814.66206    -94.16504     33.62209     -3.71676     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08148   0.20268  -1.00000
     172 2017  8 21  0 13 51 434  4.8615    177.23686    904.25687    814.97704    -68.02530     23.47231     -2.60504     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08113   0.20268  -1.00000
     173 2017  8 21  0 13 56 295  4.8612    177.23602    904.56361    815.19947    -38.62008     24.06859     -1.46032     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08078   0.20268  -1.00000
     174 2017  8 21  0 14  1 156  4.8608    177.23560    904.67021    815.31893    -24.31320     27.17537     -0.30106     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08042   0.20268  -1.00000
     175 2017  8 21  0 14  6  17  4.8605    177.23534    904.83837    815.33444    -19.00606     44.55158      0.82094     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.08007   0.20268  -1.00000
     176 2017  8 21  0 14 10 877  4.8604    177.23480    904.82000    815.25420    -24.80222     59.37917      1.86761     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07972   0.20268  -1.00000
     177 2017  8 21  0 14 15 738  4.8605    177.23368    904.66895    815.09415    -32.16772     81.65570      2.81074     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07936   0.20267  -1.00000
     178 2017  8 21  0 14 20 598  4.8606    177.23355    904.53165    814.87376    -38.58906    105.90759      3.62365     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07901   0.20267  -1.00000
     179 2017  8 21  0 14 25 459  4.8608    177.23463    904.34141    814.60432    -43.83557    124.89465      4.27046     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07865   0.20267  -1.00000
     180 2017  8 21  0 14 30 320  4.8609    177.23573    904.13589    814.30745    -48.03122    138.16017      4.75404     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07830   0.20267  -1.00000
     181 2017  8 21  0 14 35 181  4.8610    177.23551    903.76566    814.00409    -50.99180    145.93762      5.09931     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07795   0.20267  -1.00000
     182 2017  8 21  0 14 40  42  4.8610    177.23502    903.27323    813.70851    -52.72917    148.72365      5.32348     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07759   0.20267  -1.00000
     183 2017  8 21  0 14 44 903  4.8608    177.23435    902.75761    813.43065    -53.52672    147.19415      5.45542     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07724   0.20267  -1.00000
     184 2017  8 21  0 14 49 763  4.8606    177.23363    902.27115    813.17706    -53.32816    142.02828      5.51886     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07689   0.20267  -1.00000
     185 2017  8 21  0 14 54 623  4.8602    177.23331    901.71342    812.94975    -52.09056    134.13281      5.53759     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07653   0.20267  -1.00000
     186 2017  8 21  0 14 59 483  4.8600    177.23355    901.12024    812.74802    -49.73702    124.26715      5.52858     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07618   0.20267  -1.00000
     187 2017  8 21  0 15  4 343  4.8599    177.23372    900.49269    812.56863    -46.17829    112.89577      5.50851     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07583   0.20267  -1.00000
     188 2017  8 21  0 15  9 203  4.8600    177.23362    899.83108    812.40683    -41.34411    100.60576      5.48721     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07547   0.20267  -1.00000
     189 2017  8 21  0 15 14  63  4.8602    177.23305    899.13253    812.25740    -35.17138     87.64212      5.46619     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07512   0.20267  -1.00000
     190 2017  8 21  0 15 18 924  4.8603    177.23242    898.39639    812.11405    -27.77389     74.35338      5.44385     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07477   0.20267  -1.00000
     191 2017  8 21  0 15 23 784  4.8603    177.23224    897.69433    811.97224    -19.36230     61.00901      5.42615     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07441   0.20267  -1.00000
     192 2017  8 21  0 15 28 644  4.8602    177.23277    896.98168    811.83027    -10.12961     48.09023      5.42034     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07406   0.20267  -1.00000
     193 2017  8 21  0 15 33 504  4.8601    177.23264    896.22049    811.68555     -5.01791     35.99334      5.43022     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07371   0.20267  -1.00000
     194 2017  8 21  0 15 38 364  4.8600    177.23120    895.51920    811.53461     -4.04926     24.48308      5.46003     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07335   0.20267  -1.00000
     195 2017  8 21  0 15 43 224  4.8599    177.22927    895.15163    811.37977     -2.97969     26.76011      5.50621     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07300   0.20267  -1.00000
     196 2017  8 21  0 15 48  84  4.8598    177.22821    895.20284    811.22392     -6.68557     34.29936      5.56995     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07265   0.20267  -1.00000
     197 2017  8 21  0 15 52 944  4.8596    177.22746    895.20715    811.07037    -13.44959     41.25452      5.64304     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07229   0.20267  -1.00000
     198 2017  8 21  0 15 57 803  4.8595    177.22693    895.17690    810.92220    -19.55137     47.62414      5.72157     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07194   0.20267  -1.00000
     199 2017  8 21  0 16  2 663  4.8596    177.22641    895.11909    810.78375    -24.58303     53.12696      5.81544     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07159   0.20267  -1.00000
     200 2017  8 21  0 16  7 522  4.8597    177.22569    895.05225    810.65880    -31.80865     57.63962      5.92633     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07123   0.20267  -1.00000
     201 2017  8 21  0 16 12 382  4.8599    177.22475    894.98367    810.54888    -38.90469     62.02500      6.05181     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07088   0.20267  -1.00000
     202 2017  8 21  0 16 17 242  4.8600    177.22372    894.91400    810.45567    -44.74113     65.14917      6.19750     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07053   0.20267  -1.00000
     203 2017  8 21  0 16 22 102  4.8600    177.22318    894.84114    810.37994    -48.88096     66.75649      6.37429     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.07017   0.20267  -1.00000
     204 2017  8 21  0 16 26 962  4.8599    177.22320    894.76080    810.32098    -51.00271     67.05911      6.58072     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.06982   0.20267  -1.00000
